Index,SRatnagate_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
5255,Maharashtra,LATUR,2001.0,kharif,Bajra,9500.0,3100.0,0.3263157894736842
5256,Maharashtra,LATUR,2002.0,kharif,Bajra,9300.0,5700.0,0.6129032258064516
5257,Maharashtra,LATUR,2003.0,kharif,Bajra,8100.0,3600.0,0.4444444444444444
5258,Maharashtra,LATUR,2004.0,kharif,Bajra,7400.0,3900.0,0.527027027027027
5259,Maharashtra,LATUR,2005.0,kharif,Bajra,6000.0,3300.0,0.55
5260,Maharashtra,LATUR,2006.0,kharif,Bajra,5900.0,2400.0,0.4067796610169492
5261,Maharashtra,LATUR,2007.0,kharif,Bajra,56.0,31.0,0.5535714285714286
5262,Maharashtra,LATUR,2008.0,kharif,Bajra,5000.0,2300.0,0.46
5263,Maharashtra,LATUR,2009.0,kharif,Bajra,4000.0,1500.0,0.375
5264,Maharashtra,LATUR,2010.0,kharif,Bajra,4300.0,2200.0,0.5116279069767442
5265,Maharashtra,LATUR,2011.0,kharif,Bajra,3800.0,2100.0,0.5526315789473685
5266,Maharashtra,LATUR,2012.0,kharif,Bajra,3800.0,2700.0,0.7105263157894737
5267,Maharashtra,LATUR,2013.0,kharif,Bajra,2700.0,1300.0,0.48148148148148145
5268,Maharashtra,LATUR,2014.0,kharif,Bajra,2500.0,400.0,0.16
5269,Maharashtra,LATUR,1997.0,kharif,Gram,22100.0,8800.0,0.39819004524886875
5270,Maharashtra,LATUR,1998.0,rabi,Gram,28900.0,14800.0,0.5121107266435986
5271,Maharashtra,LATUR,1999.0,rabi,Gram,30300.0,18500.0,0.6105610561056105
5272,Maharashtra,LATUR,2000.0,rabi,Gram,32700.0,16000.0,0.4892966360856269
5273,Maharashtra,LATUR,2001.0,rabi,Gram,36900.0,17100.0,0.4634146341463415
5274,Maharashtra,LATUR,2002.0,rabi,Gram,36500.0,17000.0,0.4657534246575342
5275,Maharashtra,LATUR,2003.0,rabi,Gram,40200.0,16900.0,0.42039800995024873
5276,Maharashtra,LATUR,2004.0,rabi,Gram,44500.0,20100.0,0.451685393258427
5277,Maharashtra,LATUR,2005.0,rabi,Gram,54400.0,38700.0,0.7113970588235294
5278,Maharashtra,LATUR,2006.0,rabi,Gram,51000.0,32700.0,0.6411764705882353
5279,Maharashtra,LATUR,2007.0,rabi,Gram,623.0,424.0,0.680577849117175
5280,Maharashtra,LATUR,2008.0,rabi,Gram,56500.0,39900.0,0.7061946902654868
5281,Maharashtra,LATUR,2009.0,rabi,Gram,63100.0,39600.0,0.6275752773375595
5282,Maharashtra,LATUR,2010.0,rabi,Gram,79600.0,65600.0,0.8241206030150754
5283,Maharashtra,LATUR,2011.0,rabi,Gram,65400.0,57200.0,0.8746177370030581
5284,Maharashtra,LATUR,2012.0,rabi,Gram,71600.0,65800.0,0.9189944134078212
5285,Maharashtra,LATUR,2013.0,rabi,Gram,88200.0,131500.0,1.4909297052154196
5286,Maharashtra,LATUR,2014.0,rabi,Gram,67000.0,20000.0,0.29850746268656714
5287,Maharashtra,LATUR,1997.0,kharif,Jowar,176800.0,186200.0,1.0531674208144797
5288,Maharashtra,LATUR,1997.0,rabi,Jowar,30200.0,6600.0,0.2185430463576159
5289,Maharashtra,LATUR,1998.0,kharif,Jowar,176700.0,254400.0,1.4397283531409168
5290,Maharashtra,LATUR,1998.0,rabi,Jowar,23500.0,15300.0,0.6510638297872341
5291,Maharashtra,LATUR,1999.0,kharif,Jowar,178800.0,242600.0,1.3568232662192394
5292,Maharashtra,LATUR,1999.0,rabi,Jowar,25500.0,20200.0,0.792156862745098
5293,Maharashtra,LATUR,2000.0,kharif,Jowar,179700.0,224900.0,1.2515303283249861
5294,Maharashtra,LATUR,2000.0,rabi,Jowar,26000.0,19400.0,0.7461538461538462
5295,Maharashtra,LATUR,2001.0,kharif,Jowar,162800.0,205900.0,1.2647420147420148
5296,Maharashtra,LATUR,2001.0,rabi,Jowar,28700.0,17100.0,0.5958188153310104
5297,Maharashtra,LATUR,2002.0,kharif,Jowar,157500.0,250200.0,1.5885714285714285
5298,Maharashtra,LATUR,2002.0,rabi,Jowar,29100.0,20500.0,0.7044673539518901
5299,Maharashtra,LATUR,2003.0,kharif,Jowar,156700.0,229100.0,1.462029355456286
5300,Maharashtra,LATUR,2003.0,rabi,Jowar,28900.0,12500.0,0.43252595155709345
5301,Maharashtra,LATUR,2004.0,kharif,Jowar,139700.0,137800.0,0.9863994273443092
5302,Maharashtra,LATUR,2004.0,rabi,Jowar,31400.0,19300.0,0.6146496815286624
5303,Maharashtra,LATUR,2006.0,kharif,Jowar,138400.0,180900.0,1.3070809248554913
5304,Maharashtra,LATUR,2006.0,rabi,Jowar,31900.0,23600.0,0.7398119122257053
5305,Maharashtra,LATUR,2007.0,kharif,Jowar,1333.0,2024.0,1.5183795948987246
5306,Maharashtra,LATUR,2007.0,rabi,Jowar,292.0,280.0,0.958904109589041
5307,Maharashtra,LATUR,2008.0,kharif,Jowar,125700.0,130600.0,1.0389817024661894
5308,Maharashtra,LATUR,2008.0,rabi,Jowar,27300.0,20800.0,0.7619047619047619
5309,Maharashtra,LATUR,2009.0,kharif,Jowar,117200.0,90000.0,0.7679180887372014
5310,Maharashtra,LATUR,2009.0,rabi,Jowar,29100.0,24200.0,0.8316151202749141
5311,Maharashtra,LATUR,2010.0,kharif,Jowar,123600.0,176700.0,1.4296116504854368
5312,Maharashtra,LATUR,2010.0,rabi,Jowar,31400.0,23200.0,0.7388535031847133
5313,Maharashtra,LATUR,2011.0,kharif,Jowar,106200.0,139700.0,1.3154425612052731
5314,Maharashtra,LATUR,2011.0,rabi,Jowar,27100.0,27300.0,1.007380073800738
5315,Maharashtra,LATUR,2012.0,kharif,Jowar,99900.0,166000.0,1.6616616616616617
5316,Maharashtra,LATUR,2012.0,rabi,Jowar,30100.0,28200.0,0.9368770764119602
5317,Maharashtra,LATUR,2013.0,kharif,Jowar,96000.0,147200.0,1.5333333333333334
5318,Maharashtra,LATUR,2013.0,rabi,Jowar,30100.0,29900.0,0.9933554817275747
5319,Maharashtra,LATUR,2014.0,kharif,Jowar,88300.0,94600.0,1.071347678369196
5320,Maharashtra,LATUR,2014.0,rabi,Jowar,22200.0,8100.0,0.36486486486486486
5321,Maharashtra,LATUR,1997.0,kharif,Maize,3000.0,2000.0,0.6666666666666666
5322,Maharashtra,LATUR,1997.0,rabi,Maize,1100.0,1700.0,1.5454545454545454
5323,Maharashtra,LATUR,1997.0,kharif,Maize,100.0,100.0,1.0
5324,Maharashtra,LATUR,1998.0,kharif,Maize,3900.0,7300.0,1.8717948717948718
5325,Maharashtra,LATUR,1998.0,kharif,Maize,300.0,400.0,1.3333333333333333
5326,Maharashtra,LATUR,1999.0,kharif,Maize,4100.0,4500.0,1.0975609756097562
5327,Maharashtra,LATUR,1999.0,kharif,Maize,400.0,500.0,1.25
5328,Maharashtra,LATUR,2000.0,kharif,Maize,4800.0,4600.0,0.9583333333333334
5329,Maharashtra,LATUR,2000.0,rabi,Maize,1100.0,1300.0,1.1818181818181819
5330,Maharashtra,LATUR,2001.0,kharif,Maize,4700.0,8600.0,1.8297872340425532
5331,Maharashtra,LATUR,2001.0,rabi,Maize,800.0,1500.0,1.875
5332,Maharashtra,LATUR,2001.0,kharif,Maize,300.0,400.0,1.3333333333333333
5333,Maharashtra,LATUR,2002.0,kharif,Maize,4100.0,2900.0,0.7073170731707317
5334,Maharashtra,LATUR,2002.0,rabi,Maize,300.0,300.0,1.0
5335,Maharashtra,LATUR,2002.0,kharif,Maize,200.0,200.0,1.0
5336,Maharashtra,LATUR,2003.0,kharif,Maize,3900.0,1500.0,0.38461538461538464
5337,Maharashtra,LATUR,2003.0,rabi,Maize,1000.0,1800.0,1.8
5338,Maharashtra,LATUR,2004.0,kharif,Maize,4000.0,3800.0,0.95
5339,Maharashtra,LATUR,2004.0,rabi,Maize,1300.0,1800.0,1.3846153846153846
5340,Maharashtra,LATUR,2004.0,kharif,Maize,400.0,400.0,1.0
5341,Maharashtra,LATUR,2006.0,kharif,Maize,3800.0,3600.0,0.9473684210526315
5342,Maharashtra,LATUR,2006.0,rabi,Maize,700.0,1700.0,2.4285714285714284
5343,Maharashtra,LATUR,2006.0,kharif,Maize,400.0,500.0,1.25
5344,Maharashtra,LATUR,2007.0,kharif,Maize,40.0,33.0,0.825
5345,Maharashtra,LATUR,2008.0,kharif,Maize,4800.0,3900.0,0.8125
5346,Maharashtra,LATUR,2009.0,kharif,Maize,3800.0,4400.0,1.1578947368421053
5347,Maharashtra,LATUR,2009.0,rabi,Maize,1000.0,400.0,0.4
5348,Maharashtra,LATUR,2010.0,kharif,Maize,4500.0,3900.0,0.8666666666666667
5349,Maharashtra,LATUR,2010.0,rabi,Maize,1600.0,3300.0,2.0625
5350,Maharashtra,LATUR,2011.0,kharif,Maize,6800.0,9900.0,1.4558823529411764
5351,Maharashtra,LATUR,2011.0,rabi,Maize,2100.0,5400.0,2.5714285714285716
5352,Maharashtra,LATUR,2011.0,kharif,Maize,400.0,500.0,1.25
5353,Maharashtra,LATUR,2012.0,kharif,Maize,6800.0,14300.0,2.1029411764705883
5354,Maharashtra,LATUR,2012.0,rabi,Maize,2200.0,3800.0,1.7272727272727273
5355,Maharashtra,LATUR,2013.0,kharif,Maize,7100.0,18500.0,2.6056338028169015
5356,Maharashtra,LATUR,2013.0,rabi,Maize,3200.0,7500.0,2.34375
5357,Maharashtra,LATUR,2013.0,kharif,Maize,500.0,600.0,1.2
5358,Maharashtra,LATUR,2014.0,kharif,Maize,6700.0,4100.0,0.6119402985074627
5359,Maharashtra,LATUR,2014.0,rabi,Maize,2000.0,1100.0,0.55
5360,Maharashtra,LATUR,1997.0,kharif,Rice,20700.0,5500.0,0.26570048309178745
5361,Maharashtra,LATUR,1998.0,kharif,Rice,20300.0,9800.0,0.4827586206896552
5362,Maharashtra,LATUR,1999.0,kharif,Rice,19700.0,11700.0,0.5939086294416244
5363,Maharashtra,LATUR,2000.0,kharif,Rice,20800.0,13000.0,0.625
5364,Maharashtra,LATUR,2001.0,kharif,Rice,20700.0,13400.0,0.6473429951690821
5365,Maharashtra,LATUR,2002.0,kharif,Rice,20700.0,9200.0,0.4444444444444444
5366,Maharashtra,LATUR,2003.0,kharif,Rice,20500.0,6700.0,0.32682926829268294
5367,Maharashtra,LATUR,2004.0,kharif,Rice,19900.0,6200.0,0.31155778894472363
5368,Maharashtra,LATUR,2005.0,kharif,Rice,18200.0,8300.0,0.45604395604395603
5369,Maharashtra,LATUR,2006.0,kharif,Rice,15900.0,8600.0,0.5408805031446541
5370,Maharashtra,LATUR,2007.0,kharif,Rice,126.0,59.0,0.46825396825396826
5371,Maharashtra,LATUR,2008.0,kharif,Rice,3900.0,1400.0,0.358974358974359
5372,Maharashtra,LATUR,2009.0,kharif,Rice,3200.0,1300.0,0.40625
5373,Maharashtra,LATUR,2010.0,kharif,Rice,6300.0,2800.0,0.4444444444444444
5374,Maharashtra,LATUR,2011.0,kharif,Rice,6700.0,3200.0,0.47761194029850745
5375,Maharashtra,LATUR,2012.0,kharif,Rice,8300.0,5000.0,0.6024096385542169
5376,Maharashtra,LATUR,2013.0,kharif,Rice,7600.0,5100.0,0.6710526315789473
5377,Maharashtra,LATUR,2014.0,kharif,Rice,5800.0,1100.0,0.1896551724137931
5378,Maharashtra,LATUR,1998.0,kharif,Sugarcane,23300.0,1557000.0,66.82403433476395
5379,Maharashtra,LATUR,1999.0,Whole Year,Sugarcane,27900.0,1975300.0,70.79928315412187
5380,Maharashtra,LATUR,2000.0,Whole Year,Sugarcane,28900.0,2007200.0,69.45328719723183
5381,Maharashtra,LATUR,2001.0,Whole Year,Sugarcane,36100.0,2107300.0,58.37396121883656
5382,Maharashtra,LATUR,2002.0,Whole Year,Sugarcane,31300.0,1540000.0,49.201277955271564
5383,Maharashtra,LATUR,2003.0,Whole Year,Sugarcane,19400.0,1023900.0,52.77835051546392
5384,Maharashtra,LATUR,2004.0,Whole Year,Sugarcane,15500.0,834400.0,53.83225806451613
5385,Maharashtra,LATUR,2005.0,kharif,Sugarcane,18300.0,1415200.0,77.33333333333333
5386,Maharashtra,LATUR,2007.0,Whole Year,Sugarcane,679.0,42698.0,62.88365243004418
5387,Maharashtra,LATUR,2008.0,kharif,Sugarcane,38400.0,2074600.0,54.026041666666664
5388,Maharashtra,LATUR,2008.0,Whole Year,Sugarcane,38400.0,2074600.0,54.026041666666664
5389,Maharashtra,LATUR,2009.0,kharif,Sugarcane,39900.0,3031400.0,75.97493734335839
5390,Maharashtra,LATUR,2010.0,kharif,Sugarcane,33000.0,2263800.0,68.6
5391,Maharashtra,LATUR,2011.0,Whole Year,Sugarcane,42900.0,3113200.0,72.56876456876456
5392,Maharashtra,LATUR,2012.0,Whole Year,Sugarcane,46400.0,3051100.0,65.75646551724138
5393,Maharashtra,LATUR,2013.0,Whole Year,Sugarcane,41500.0,2902800.0,69.94698795180723
5394,Maharashtra,LATUR,2014.0,Whole Year,Sugarcane,46400.0,2354600.0,50.74568965517241
5395,Maharashtra,LATUR,1997.0,kharif,Urad,74300.0,15300.0,0.20592193808882908
5396,Maharashtra,LATUR,1998.0,kharif,Urad,76800.0,52300.0,0.6809895833333334
5397,Maharashtra,LATUR,1999.0,kharif,Urad,80300.0,24300.0,0.3026151930261519
5398,Maharashtra,LATUR,2000.0,kharif,Urad,83400.0,18400.0,0.22062350119904076
5399,Maharashtra,LATUR,2002.0,kharif,Urad,92600.0,41600.0,0.44924406047516197
5400,Maharashtra,LATUR,2003.0,kharif,Urad,82500.0,39200.0,0.47515151515151516
5401,Maharashtra,LATUR,2004.0,kharif,Urad,72200.0,8400.0,0.11634349030470914
5402,Maharashtra,LATUR,2005.0,kharif,Urad,53600.0,19300.0,0.36007462686567165
5403,Maharashtra,LATUR,2006.0,kharif,Urad,60000.0,7800.0,0.13
5404,Maharashtra,LATUR,2007.0,kharif,Urad,663.0,205.0,0.3092006033182504
5405,Maharashtra,LATUR,2008.0,kharif,Urad,14000.0,1600.0,0.11428571428571428
5406,Maharashtra,LATUR,2010.0,kharif,Urad,59800.0,43400.0,0.725752508361204
5407,Maharashtra,LATUR,2011.0,kharif,Urad,14700.0,9200.0,0.6258503401360545
5408,Maharashtra,LATUR,2012.0,kharif,Urad,14700.0,11400.0,0.7755102040816326
5409,Maharashtra,LATUR,2013.0,kharif,Urad,13000.0,12100.0,0.9307692307692308
5410,Maharashtra,LATUR,1997.0,rabi,Wheat,19700.0,8600.0,0.4365482233502538
5411,Maharashtra,LATUR,1998.0,rabi,Wheat,27500.0,30100.0,1.0945454545454545
5412,Maharashtra,LATUR,1999.0,rabi,Wheat,28300.0,26700.0,0.9434628975265018
5413,Maharashtra,LATUR,2000.0,rabi,Wheat,25400.0,26000.0,1.0236220472440944
5414,Maharashtra,LATUR,2001.0,rabi,Wheat,27300.0,24400.0,0.8937728937728938
5415,Maharashtra,LATUR,2002.0,rabi,Wheat,24800.0,25800.0,1.0403225806451613
5416,Maharashtra,LATUR,2003.0,rabi,Wheat,26500.0,18300.0,0.690566037735849
5417,Maharashtra,LATUR,2004.0,rabi,Wheat,27000.0,27500.0,1.0185185185185186
5418,Maharashtra,LATUR,2005.0,rabi,Wheat,33100.0,38900.0,1.1752265861027191
5419,Maharashtra,LATUR,2006.0,rabi,Wheat,35600.0,37400.0,1.050561797752809
5420,Maharashtra,LATUR,2007.0,rabi,Wheat,380.0,564.0,1.4842105263157894
5421,Maharashtra,LATUR,2008.0,rabi,Wheat,28600.0,33500.0,1.1713286713286712
5422,Maharashtra,LATUR,2009.0,rabi,Wheat,25800.0,27800.0,1.0775193798449612
5423,Maharashtra,LATUR,2010.0,rabi,Wheat,33500.0,46000.0,1.373134328358209
5424,Maharashtra,LATUR,2011.0,rabi,Wheat,29100.0,43300.0,1.4879725085910653
5425,Maharashtra,LATUR,2012.0,rabi,Wheat,31000.0,47300.0,1.5258064516129033
5426,Maharashtra,LATUR,2013.0,rabi,Wheat,35200.0,44900.0,1.2755681818181819
5427,Maharashtra,LATUR,2014.0,rabi,Wheat,47200.0,10800.0,0.2288135593220339
5428,Maharashtra,LATUR,1998.0,kharif,Cotton(lint),31600.0,25400.0,0.8037974683544303
5429,Maharashtra,LATUR,1999.0,kharif,Cotton(lint),28000.0,18700.0,0.6678571428571428
5430,Maharashtra,LATUR,2000.0,kharif,Cotton(lint),22200.0,19700.0,0.8873873873873874
5431,Maharashtra,LATUR,2001.0,kharif,Cotton(lint),17100.0,14400.0,0.8421052631578947
5432,Maharashtra,LATUR,2002.0,kharif,Cotton(lint),9800.0,5900.0,0.6020408163265306
5433,Maharashtra,LATUR,2003.0,kharif,Cotton(lint),5600.0,5000.0,0.8928571428571429
5434,Maharashtra,LATUR,2004.0,Whole Year,Cotton(lint),7000.0,6700.0,0.9571428571428572
5435,Maharashtra,LATUR,2005.0,kharif,Cotton(lint),3400.0,3400.0,1.0
5436,Maharashtra,LATUR,2006.0,kharif,Cotton(lint),2600.0,2500.0,0.9615384615384616
5437,Maharashtra,LATUR,2008.0,kharif,Cotton(lint),2700.0,4700.0,1.7407407407407407
5438,Maharashtra,LATUR,2009.0,kharif,Cotton(lint),3200.0,6000.0,1.875
5439,Maharashtra,LATUR,2010.0,kharif,Cotton(lint),3400.0,8000.0,2.3529411764705883
5440,Maharashtra,LATUR,2011.0,kharif,Cotton(lint),4900.0,13600.0,2.7755102040816326
5441,Maharashtra,LATUR,2012.0,kharif,Cotton(lint),5500.0,17800.0,3.2363636363636363
5442,Maharashtra,LATUR,2013.0,kharif,Cotton(lint),4400.0,14200.0,3.227272727272727
5443,Maharashtra,LATUR,2014.0,kharif,Cotton(lint),3800.0,2700.0,0.7105263157894737
5444,Maharashtra,LATUR,1999.0,kharif,Castor seed,300.0,100.0,0.3333333333333333
5445,Maharashtra,LATUR,2000.0,kharif,Castor seed,100.0,10.0,0.1
5446,Maharashtra,LATUR,2001.0,kharif,Castor seed,100.0,10.0,0.1
5447,Maharashtra,LATUR,2005.0,kharif,Castor seed,100.0,200.0,2.0
5448,Maharashtra,LATUR,2008.0,kharif,Castor seed,400.0,100.0,0.25
5449,Maharashtra,LATUR,2009.0,kharif,Castor seed,1200.0,200.0,0.16666666666666666
5450,Maharashtra,LATUR,2014.0,kharif,Castor seed,700.0,100.0,0.14285714285714285
5451,Maharashtra,LATUR,1998.0,kharif,Groundnut,17200.0,6800.0,0.3953488372093023
5452,Maharashtra,LATUR,1998.0,kharif,Groundnut,1400.0,1500.0,1.0714285714285714
5453,Maharashtra,LATUR,1999.0,kharif,Groundnut,16200.0,8400.0,0.5185185185185185
5454,Maharashtra,LATUR,1999.0,kharif,Groundnut,1300.0,1100.0,0.8461538461538461
5455,Maharashtra,LATUR,2000.0,kharif,Groundnut,15700.0,7300.0,0.46496815286624205
5456,Maharashtra,LATUR,2000.0,kharif,Groundnut,800.0,600.0,0.75
5457,Maharashtra,LATUR,2001.0,kharif,Groundnut,14200.0,4900.0,0.34507042253521125
5458,Maharashtra,LATUR,2001.0,kharif,Groundnut,400.0,400.0,1.0
5459,Maharashtra,LATUR,2002.0,kharif,Groundnut,13800.0,5000.0,0.36231884057971014
5460,Maharashtra,LATUR,2002.0,kharif,Groundnut,200.0,100.0,0.5
5461,Maharashtra,LATUR,2003.0,kharif,Groundnut,12400.0,2400.0,0.1935483870967742
5462,Maharashtra,LATUR,2003.0,kharif,Groundnut,200.0,100.0,0.5
5463,Maharashtra,LATUR,2004.0,kharif,Groundnut,12600.0,3700.0,0.29365079365079366
5464,Maharashtra,LATUR,2004.0,kharif,Groundnut,300.0,300.0,1.0
5465,Maharashtra,LATUR,2005.0,kharif,Groundnut,11300.0,6600.0,0.584070796460177
5466,Maharashtra,LATUR,2005.0,kharif,Groundnut,800.0,900.0,1.125
5467,Maharashtra,LATUR,2006.0,kharif,Groundnut,10400.0,5400.0,0.5192307692307693
5468,Maharashtra,LATUR,2006.0,kharif,Groundnut,800.0,400.0,0.5
5469,Maharashtra,LATUR,2007.0,kharif,Groundnut,88.0,59.0,0.6704545454545454
5470,Maharashtra,LATUR,2008.0,kharif,Groundnut,3000.0,1400.0,0.4666666666666667
5471,Maharashtra,LATUR,2009.0,kharif,Groundnut,2400.0,800.0,0.3333333333333333
5472,Maharashtra,LATUR,2010.0,kharif,Groundnut,2700.0,1500.0,0.5555555555555556
5473,Maharashtra,LATUR,2011.0,kharif,Groundnut,3600.0,2100.0,0.5833333333333334
5474,Maharashtra,LATUR,2011.0,kharif,Groundnut,3300.0,3500.0,1.0606060606060606
5475,Maharashtra,LATUR,2012.0,kharif,Groundnut,3000.0,2100.0,0.7
5476,Maharashtra,LATUR,2012.0,kharif,Groundnut,2600.0,3300.0,1.2692307692307692
5477,Maharashtra,LATUR,2013.0,kharif,Groundnut,2900.0,2600.0,0.896551724137931
5478,Maharashtra,LATUR,2013.0,kharif,Groundnut,3300.0,4800.0,1.4545454545454546
5479,Maharashtra,LATUR,2014.0,kharif,Groundnut,1700.0,400.0,0.23529411764705882
5480,Maharashtra,LATUR,2014.0,kharif,Groundnut,1500.0,1100.0,0.7333333333333333
5481,Maharashtra,LATUR,1997.0,kharif,Moong(Green Gram),23700.0,3200.0,0.1350210970464135
5482,Maharashtra,LATUR,1998.0,kharif,Moong(Green Gram),24200.0,13500.0,0.5578512396694215
5483,Maharashtra,LATUR,1999.0,kharif,Moong(Green Gram),24800.0,5000.0,0.20161290322580644
5484,Maharashtra,LATUR,2000.0,kharif,Moong(Green Gram),24700.0,4300.0,0.17408906882591094
5485,Maharashtra,LATUR,2002.0,kharif,Moong(Green Gram),25000.0,10600.0,0.424
5486,Maharashtra,LATUR,2003.0,kharif,Moong(Green Gram),24700.0,11200.0,0.4534412955465587
5487,Maharashtra,LATUR,2004.0,kharif,Moong(Green Gram),26300.0,3700.0,0.14068441064638784
5488,Maharashtra,LATUR,2005.0,kharif,Moong(Green Gram),22900.0,6900.0,0.30131004366812225
5489,Maharashtra,LATUR,2006.0,kharif,Moong(Green Gram),24100.0,2500.0,0.1037344398340249
5490,Maharashtra,LATUR,2007.0,kharif,Moong(Green Gram),266.0,81.0,0.30451127819548873
5491,Maharashtra,LATUR,2010.0,kharif,Moong(Green Gram),26300.0,16700.0,0.6349809885931559
5492,Maharashtra,LATUR,2011.0,kharif,Moong(Green Gram),14800.0,7900.0,0.5337837837837838
5493,Maharashtra,LATUR,2012.0,kharif,Moong(Green Gram),14800.0,10700.0,0.722972972972973
5494,Maharashtra,LATUR,2013.0,kharif,Moong(Green Gram),14800.0,12000.0,0.8108108108108109
5495,Maharashtra,LATUR,2014.0,kharif,Moong(Green Gram),13200.0,4800.0,0.36363636363636365
5496,Maharashtra,LATUR,1998.0,kharif,Niger seed,12200.0,2800.0,0.22950819672131148
5497,Maharashtra,LATUR,1999.0,kharif,Niger seed,12300.0,2200.0,0.17886178861788618
5498,Maharashtra,LATUR,2000.0,kharif,Niger seed,11200.0,2000.0,0.17857142857142858
5499,Maharashtra,LATUR,2001.0,kharif,Niger seed,9700.0,1500.0,0.15463917525773196
5500,Maharashtra,LATUR,2002.0,kharif,Niger seed,9500.0,1800.0,0.18947368421052632
5501,Maharashtra,LATUR,2003.0,kharif,Niger seed,8800.0,1800.0,0.20454545454545456
5502,Maharashtra,LATUR,2004.0,kharif,Niger seed,8300.0,1200.0,0.14457831325301204
5503,Maharashtra,LATUR,2005.0,kharif,Niger seed,9200.0,2000.0,0.21739130434782608
5504,Maharashtra,LATUR,2006.0,kharif,Niger seed,8800.0,1300.0,0.14772727272727273
5505,Maharashtra,LATUR,2008.0,kharif,Niger seed,4800.0,800.0,0.16666666666666666
5506,Maharashtra,LATUR,2010.0,kharif,Niger seed,1800.0,300.0,0.16666666666666666
5507,Maharashtra,LATUR,2011.0,kharif,Niger seed,1700.0,500.0,0.29411764705882354
5508,Maharashtra,LATUR,2012.0,kharif,Niger seed,1700.0,500.0,0.29411764705882354
5509,Maharashtra,LATUR,2013.0,kharif,Niger seed,1700.0,400.0,0.23529411764705882
5510,Maharashtra,LATUR,2014.0,kharif,Niger seed,1200.0,200.0,0.16666666666666666
5511,Maharashtra,LATUR,1998.0,kharif,Other Kharif pulses,3900.0,1600.0,0.41025641025641024
5512,Maharashtra,LATUR,1999.0,kharif,Other Kharif pulses,6700.0,2900.0,0.43283582089552236
5513,Maharashtra,LATUR,2000.0,kharif,Other Kharif pulses,4500.0,1500.0,0.3333333333333333
5514,Maharashtra,LATUR,2001.0,kharif,Other Kharif pulses,2100.0,500.0,0.23809523809523808
5515,Maharashtra,LATUR,2002.0,kharif,Other Kharif pulses,2100.0,300.0,0.14285714285714285
5516,Maharashtra,LATUR,2003.0,kharif,Other Kharif pulses,2600.0,500.0,0.19230769230769232
5517,Maharashtra,LATUR,2004.0,kharif,Other Kharif pulses,3000.0,600.0,0.2
5518,Maharashtra,LATUR,2011.0,kharif,Other Kharif pulses,1200.0,200.0,0.16666666666666666
5519,Maharashtra,LATUR,2013.0,kharif,Other Kharif pulses,600.0,200.0,0.3333333333333333
5520,Maharashtra,LATUR,2014.0,kharif,Other Kharif pulses,700.0,100.0,0.14285714285714285
5521,Maharashtra,LATUR,1998.0,kharif,Sesamum,12600.0,3100.0,0.24603174603174602
5522,Maharashtra,LATUR,1999.0,kharif,Sesamum,10900.0,2200.0,0.2018348623853211
5523,Maharashtra,LATUR,2000.0,kharif,Sesamum,11300.0,2100.0,0.18584070796460178
5524,Maharashtra,LATUR,2001.0,kharif,Sesamum,10200.0,1700.0,0.16666666666666666
5525,Maharashtra,LATUR,2002.0,kharif,Sesamum,9300.0,1600.0,0.17204301075268819
5526,Maharashtra,LATUR,2003.0,kharif,Sesamum,8200.0,2200.0,0.2682926829268293
5527,Maharashtra,LATUR,2004.0,kharif,Sesamum,7800.0,800.0,0.10256410256410256
5528,Maharashtra,LATUR,2005.0,kharif,Sesamum,6900.0,1500.0,0.21739130434782608
5529,Maharashtra,LATUR,2006.0,kharif,Sesamum,6900.0,800.0,0.11594202898550725
5530,Maharashtra,LATUR,2007.0,kharif,Sesamum,64.0,11.0,0.171875
5531,Maharashtra,LATUR,2008.0,kharif,Sesamum,5800.0,800.0,0.13793103448275862
5532,Maharashtra,LATUR,2009.0,kharif,Sesamum,3300.0,400.0,0.12121212121212122
5533,Maharashtra,LATUR,2010.0,kharif,Sesamum,3600.0,800.0,0.2222222222222222
5534,Maharashtra,LATUR,2011.0,kharif,Sesamum,3700.0,900.0,0.24324324324324326
5535,Maharashtra,LATUR,2012.0,kharif,Sesamum,3700.0,1100.0,0.2972972972972973
5536,Maharashtra,LATUR,2013.0,kharif,Sesamum,3000.0,700.0,0.23333333333333334
5537,Maharashtra,LATUR,2014.0,kharif,Sesamum,2100.0,300.0,0.14285714285714285
5538,Maharashtra,LATUR,1998.0,kharif,Soyabean,4900.0,5800.0,1.183673469387755
5539,Maharashtra,LATUR,1999.0,kharif,Soyabean,6000.0,8100.0,1.35
5540,Maharashtra,LATUR,2000.0,kharif,Soyabean,7000.0,8400.0,1.2
5541,Maharashtra,LATUR,2001.0,kharif,Soyabean,14100.0,10300.0,0.7304964539007093
5542,Maharashtra,LATUR,2002.0,kharif,Soyabean,21600.0,24900.0,1.1527777777777777
5543,Maharashtra,LATUR,2003.0,kharif,Soyabean,112200.0,121300.0,1.0811051693404634
5544,Maharashtra,LATUR,2004.0,rabi,Soyabean,152800.0,88900.0,0.5818062827225131
5545,Maharashtra,LATUR,2005.0,kharif,Soyabean,173100.0,249800.0,1.4430964760254188
5546,Maharashtra,LATUR,2006.0,kharif,Soyabean,155400.0,43300.0,0.27863577863577865
5547,Maharashtra,LATUR,2007.0,kharif,Soyabean,1830.0,2135.0,1.1666666666666667
